episode,step,action,reward,epsilon,distance_to_goal,min_laser,done,reason,total_reward_so_far
1,1,0,0.0,0.9986428571428572,6.000286970762202,0.9012864828109741,0,continue,0.0
1,2,0,0.0030954236488556445,0.9986428571428572,6.000288373698014,0.8959641456604004,0,continue,0.0030954236488556445
1,3,0,0.05095586764644546,0.9986428571428572,5.988140102609884,0.8923715949058533,0,continue,0.054051291295301104
1,4,2,0.34455762674402785,0.9986428571428572,5.920030324330031,0.8990223407745361,0,continue,0.39860891803932896
1,5,1,0.3616932281130836,0.9986428571428572,5.848303641416891,0.9018744230270386,0,continue,0.7603021461524125
1,6,0,0.308921653515931,0.9986428571428572,5.785511636364878,0.8979274034500122,0,continue,1.0692237996683436
1,7,1,0.3644296240974385,0.9986428571428572,5.713667839117259,0.8999544978141785,0,continue,1.433653423765782
1,8,0,0.349591988546528,0.9986428571428572,5.641638024019975,0.8989706635475159,0,continue,1.78324541231231
1,9,1,0.36029021043673265,0.9986428571428572,5.569579062941533,0.891486406326294,0,continue,2.1435356227490425
1,10,2,0.3601715115476444,0.9986428571428572,5.497543033510789,0.9352302551269531,0,continue,2.503707134296687
1,11,0,0.3946832895484848,0.9986428571428572,5.425500280059271,1.0417243242263794,0,continue,2.898390423845172
1,12,0,0.2912534223405027,0.9986428571428572,5.37182946035756,1.079572319984436,0,continue,3.1896438461856746
1,13,0,0.10911816132551058,0.9986428571428572,5.3583091962861085,1.182765245437622,0,continue,3.2987620075111854
1,14,2,0.34303171554384343,0.9986428571428572,5.290361789269916,1.2317390441894531,0,continue,3.641793723055029
1,15,0,0.4509264617571035,0.9986428571428572,5.209488682487427,1.325154423713684,0,continue,4.092720184812133
1,16,2,0.3725340177861395,0.9986428571428572,5.135717370732491,1.3706748485565186,0,continue,4.465254202598272
1,17,0,0.11634868237017015,0.9986428571428572,5.120499649144858,1.4797433614730835,0,continue,4.581602884968443
1,18,0,0.29549423985610357,0.9986428571428572,5.06565210612603,1.5158915519714355,0,continue,4.877097124824546
1,19,0,0.3547653999354634,0.9986428571428572,4.993782652665969,1.530002474784851,0,continue,5.231862524760009
1,20,0,0.399433989303347,0.9986428571428572,4.921780069850971,1.6030482053756714,0,continue,5.631296514063356
1,21,2,0.3644474334636172,0.9986428571428572,4.849736423186879,1.65312922000885,0,continue,5.995743947526973
1,22,0,0.17601513263468954,0.9986428571428572,4.822156625536742,1.7431682348251343,0,continue,6.171759080161663
1,23,0,0.1783671454546377,0.9986428571428572,4.788624493129757,1.7662336826324463,0,continue,6.3501262256163
1,24,2,0.1791211727272113,0.9986428571428572,4.750789842156819,1.8247358798980713,0,continue,6.529247398343512
1,25,0,0.22204136873308555,0.9986428571428572,4.7032083512383345,1.8737099170684814,0,continue,6.7512887670765975
1,26,0,0.14722704845575477,0.9986428571428572,4.67444160609717,1.8945831060409546,0,continue,6.8985158155323525
1,27,2,0.0502123794478591,0.9986428571428572,4.661238384826335,1.852109670639038,0,continue,6.9487281949802115
1,28,1,0.192721921420758,0.9986428571428572,4.617062808082259,1.7845476865768433,0,continue,7.14145011640097
1,29,0,0.17639854746029082,0.9986428571428572,4.5713639176690215,1.7675777673721313,0,continue,7.317848663861261
1,30,1,0.20256240601647138,0.9986428571428572,4.524588015331057,1.712644338607788,0,continue,7.520411069877732
1,31,0,0.11418245513108077,0.9986428571428572,4.4978667073757075,1.6554675102233887,0,continue,7.634593525008813
1,32,2,-0.005257303569847482,0.9986428571428572,4.497592940350084,1.6409541368484497,0,continue,7.629336221438965
1,33,0,0.1589409977083183,0.9986428571428572,4.472523253186557,1.6123822927474976,0,continue,7.788277219147283
1,34,0,0.3432111449706313,0.9986428571428572,4.394383453995144,1.57974112033844,0,continue,8.131488364117915
1,35,1,0.39118781935982105,0.9986428571428572,4.316087171395162,1.5443954467773438,0,continue,8.522676183477737
1,36,0,0.32414981234536927,0.9986428571428572,4.247122524903244,1.4764331579208374,0,continue,8.846825995823107
1,37,0,0.37048571343753034,0.9986428571428572,4.169934705575983,1.4746499061584473,0,continue,9.217311709260636
1,38,0,0.38156415037958474,0.9986428571428572,4.0927071096510055,1.4715471267700195,0,continue,9.598875859640222
1,39,0,0.2344649809473476,0.9986428571428572,4.048307988307352,1.4514273405075073,0,continue,9.833340840587569
1,40,0,0.0437886910048503,0.9986428571428572,4.04841652009294,1.3677101135253906,0,continue,9.87712953159242
1,41,0,0.23508330203550473,0.9986428571428572,4.005775930920066,1.2712370157241821,0,continue,10.112212833627925
1,42,0,0.2785520491458573,0.9986428571428572,3.9514503938214207,1.1710834503173828,0,continue,10.390764882773782
1,43,1,0.1740349511841742,0.9986428571428572,3.908707777706606,1.0708954334259033,0,continue,10.564799833957956
1,44,0,0.12358417293966557,0.9986428571428572,3.8822746650416065,1.0320771932601929,0,continue,10.688384006897621
1,45,0,0.003267797071420643,0.9986428571428572,3.8790760424645887,1.0253762006759644,0,continue,10.691651803969043
1,46,0,0.07620340142328685,0.9986428571428572,3.8640019696515178,1.0104420185089111,0,continue,10.76785520539233
1,47,0,0.15349826609759223,0.9986428571428572,3.834126160041469,0.9762665033340454,0,continue,10.921353471489923
1,48,2,0.1961801710947561,0.9986428571428572,3.7976176310165064,0.9235667586326599,0,continue,11.117533642584679
1,49,0,0.2850040384126995,0.9986428571428572,3.761827569863421,0.863801121711731,0,continue,11.402537680997378
1,50,0,-0.4128255264933599,0.9986428571428572,3.7557680519280936,0.8400996327400208,0,continue,10.989712154504018
1,51,0,-0.5329232570222618,0.9986428571428572,3.755436134603133,0.8246327638626099,0,continue,10.456788897481756
1,52,0,0.01110344379477959,0.9986428571428572,3.7419139650142585,0.8242232203483582,0,continue,10.467892341276535
1,53,0,0.0894729812472167,0.9986428571428572,3.726177562072527,0.7662026882171631,0,continue,10.557365322523752
1,54,2,0.1703472336161554,0.9986428571428572,3.7165081853624287,0.73940509557724,0,continue,10.727712556139908
1,55,0,-0.1187849679456908,0.9986428571428572,3.7189944417820193,0.6960834860801697,0,continue,10.608927588194216
1,56,0,-0.06557404242037661,0.9986428571428572,3.719740530859738,0.6868313550949097,0,continue,10.54335354577384
1,57,0,-0.08473229868889773,0.9986428571428572,3.7309383361348907,0.680719792842865,0,continue,10.458621247084942
1,58,2,-0.08890634256678304,0.9986428571428572,3.742937350554607,0.6744438409805298,0,continue,10.369714904518158
1,59,2,-0.04129004167013632,0.9986428571428572,3.7429571759785083,0.6380628943443298,0,continue,10.328424862848022
1,60,0,-0.17639713469144916,0.9986428571428572,3.736487654819569,0.6101717948913574,0,continue,10.152027728156574
1,61,0,-0.11313812827242087,0.9986428571428572,3.7298616784461602,0.6092261075973511,0,continue,10.038889599884152
1,62,1,0.11195507283021877,0.9986428571428572,3.7074706638801165,0.602044939994812,0,continue,10.15084467271437
1,63,0,-0.2313500368238639,0.9986428571428572,3.6915664225495157,0.6161071062088013,0,continue,9.919494635890507
1,64,0,0.08779264057558755,0.9986428571428572,3.6855610388893543,0.6233500242233276,0,continue,10.007287276466094
1,65,0,0.05202223253627251,0.9986428571428572,3.683223660756277,0.6181945204734802,0,continue,10.059309509002366
1,66,0,0.12637414757455553,0.9986428571428572,3.6747479051462766,0.6145804524421692,0,continue,10.185683656576922
1,67,0,0.11715607519424037,0.9986428571428572,3.6655979072471663,0.6161932945251465,0,continue,10.302839731771162
1,68,0,0.0318279055691614,0.9986428571428572,3.6563543826974114,0.5980003476142883,0,continue,10.334667637340322
1,69,0,-0.0987649767471492,0.9986428571428572,3.6530273814471785,0.5611001253128052,0,continue,10.235902660593172
1,70,1,0.012846921709368176,0.9986428571428572,3.6499191898314907,0.535821795463562,0,continue,10.24874958230254
1,71,0,-0.012350167448724182,0.9986428571428572,3.6444880064918905,0.5251664519309998,0,continue,10.236399414853816
1,72,0,0.03324272444942621,0.9986428571428572,3.6401157311091947,0.5032563209533691,0,continue,10.269642139303242
1,73,0,0.018564726606878197,0.9986428571428572,3.6362326553909816,0.4949387013912201,0,continue,10.28820686591012
1,74,2,0.6412744964495773,0.9986428571428572,3.633363321003976,0.4758007526397705,0,continue,10.929481362359697
1,75,2,0.5946145721022634,0.9986428571428572,3.632989779605711,0.4360838532447815,0,continue,11.524095934461961
1,76,1,-0.03899999904093468,0.9986428571428572,3.6328602573442144,0.4267527461051941,0,continue,11.485095935421027
1,77,2,0.5825206233583692,0.9986428571428572,3.6319725392953504,0.4112912118434906,0,continue,12.067616558779397
1,78,2,0.542721605448435,0.9986428571428572,3.6284007379410577,0.3775521218776703,0,continue,12.610338164227832
1,79,0,-0.34266770589123735,0.9986428571428572,3.6188610209905723,0.34834936261177063,0,continue,12.267670458336594
1,80,2,0.5077056101850789,0.9986428571428572,3.612129110830269,0.3424476385116577,0,continue,12.775376068521673
1,81,1,-0.02288523017374325,0.9986428571428572,3.585900034287824,0.3189835548400879,0,continue,12.75249083834793
1,82,1,0.045711306423125736,0.9986428571428572,3.5422135928227214,0.3046215772628784,0,continue,12.798202144771055
1,83,0,-1.3413451295471128,0.9986428571428572,3.522875153521465,0.29083043336868286,0,continue,11.456857015223942
1,84,0,-0.8621868716061525,0.9986428571428572,3.525082189240282,0.2789157032966614,0,continue,10.59467014361779
1,85,1,-0.24829659503160822,0.9986428571428572,3.5214945323589113,0.24920397996902466,0,continue,10.346373548586183
1,86,0,0.4152609567046437,0.9986428571428572,3.516123781461304,0.24712853133678436,0,continue,10.761634505290827
1,87,2,-30.34022965464246,0.9986428571428572,3.5115012245791397,0.1873701959848404,1,crush,-19.578595149351635
2,1,0,-4.9042029101582445,0.9972857142857143,4.777868687641575,0.11999999731779099,0,continue,-4.9042029101582445
2,2,2,-0.4640479502380735,0.9972857142857143,4.777778320460845,0.11999999731779099,0,continue,-5.368250860396318
2,3,0,-3.0695699873044817,0.9972857142857143,4.7777487484814545,0.11999999731779099,0,continue,-8.4378208477008
2,4,2,-30.468489615894175,0.9972857142857143,4.777747577823106,0.11999999731779099,1,crush,-38.90631046359498
3,1,0,0.4115852005122061,0.9959285714285714,5.454621962293303,1.4748759269714355,0,continue,0.4115852005122061
3,2,0,0.09734910323396417,0.9959285714285714,5.435274739373547,1.4632028341293335,0,continue,0.5089343037461702
3,3,0,0.15622306351919435,0.9959285714285714,5.402982428826025,1.4710105657577515,0,continue,0.6651573672653646
3,4,0,0.19392663052712397,0.9959285714285714,5.365730430260767,1.466355800628662,0,continue,0.8590839977924886
3,5,0,0.16610913662267088,0.9959285714285714,5.329457265698716,1.4667919874191284,0,continue,1.0251931344151595
3,6,0,0.1706203571222205,0.9959285714285714,5.295436870901194,1.46087646484375,0,continue,1.19581349153738
3,7,2,0.387531084148817,0.9959285714285714,5.270131507651792,1.4779064655303955,0,continue,1.5833445756861968
