episode,step,action,reward,epsilon,distance_to_goal,min_laser,done,reason,total_reward_so_far
1,1,0,0.0,0.05,6.0002937139801915,0.8995748162269592,0,continue,0.0
1,2,0,-0.0007303309578683637,0.05,6.000294151384566,0.9026168584823608,0,continue,-0.0007303309578683637
1,3,0,0.007350201487797525,0.05,6.000293737587192,0.9021175503730774,0,continue,0.006619870529929161
1,4,0,0.266047689525136,0.05,5.946852834206999,0.9031800627708435,0,continue,0.2726675600550652
1,5,0,0.3443154242423609,0.05,5.878560144149824,0.8919458389282227,0,continue,0.6169829842974262
1,6,0,0.04989586785367423,0.05,5.867078861064981,0.9006977081298828,0,continue,0.6668788521511004
1,7,0,0.4501273051580733,0.05,5.776148570556954,0.8868808150291443,0,continue,1.1170061573091736
1,8,0,0.4105019329689053,0.05,5.695345049722954,0.8995131254196167,0,continue,1.5275080902780789
1,9,0,0.4643887145620938,0.05,5.60543726772602,0.9520805478096008,0,continue,1.9918968048401726
1,10,0,0.43162265297267105,0.05,5.524441151571798,0.9978911876678467,0,continue,2.423519457812844
1,11,0,0.19728429123705196,0.05,5.489105367357687,1.037207007408142,0,continue,2.620803749049896
1,12,0,0.4835932079677975,0.05,5.39824261034503,1.152156949043274,0,continue,3.1043969570176935
1,13,0,0.4573147416924986,0.05,5.317398003977508,1.2496892213821411,0,continue,3.561711698710192
1,14,0,0.44930726223733414,0.05,5.236466892806265,1.3528870344161987,0,continue,4.011018960947526
1,15,0,0.46877691800900073,0.05,5.14651706569619,1.398788571357727,0,continue,4.479795878956526
1,16,0,0.41044135316007224,0.05,5.065525808106015,1.4151873588562012,0,continue,4.890237232116599
1,17,0,0.16503620882437417,0.05,5.037679836091392,1.4809762239456177,0,continue,5.055273440940973
1,18,0,0.27016450246768464,0.05,4.993206270919008,1.5830724239349365,0,continue,5.325437943408658
1,19,0,0.5364185536547487,0.05,4.894485247454095,1.6805912256240845,0,continue,5.861856497063407
1,20,0,0.4444293643394507,0.05,4.813496356134297,1.777188777923584,0,continue,6.306285861402857
1,21,0,0.5143629031874918,0.05,4.714543696076291,1.8200740814208984,0,continue,6.8206487645903495
1,22,0,0.4066445039396421,0.05,4.636956566900771,1.8617565631866455,0,continue,7.2272932685299915
1,23,0,0.07449654245134418,0.05,4.6238869913275416,1.9039032459259033,0,continue,7.301789810981336
1,24,0,0.18230124535420683,0.05,4.597468288154446,1.875057339668274,0,continue,7.484091056335543
1,25,0,0.37815561630235217,0.05,4.525714063164738,1.8265278339385986,0,continue,7.862246672637895
1,26,0,0.3791321048932114,0.05,4.453746947997499,1.7649401426315308,0,continue,8.241378777531105
1,27,0,0.4883949662889804,0.05,4.363749931222955,1.6597497463226318,0,continue,8.729773743820086
1,28,0,0.46869067575019674,0.05,4.277084072630881,1.607210636138916,0,continue,9.198464419570282
1,29,0,0.07270605540125243,0.05,4.264075490121754,1.5881050825119019,0,continue,9.271170474971534
1,30,0,0.10132155515435745,0.05,4.2451502393984875,1.5526396036148071,0,continue,9.37249203012589
1,31,0,0.4940669933607471,0.05,4.156757584065396,1.4437552690505981,0,continue,9.866559023486637
1,32,0,0.43789207803038177,0.05,4.0758279346762185,1.3545948266983032,0,continue,10.304451101517019
1,33,0,0.47580202055633675,0.05,3.9859010128213486,1.2965917587280273,0,continue,10.780253122073356
1,34,0,0.433301146643619,0.05,3.9049447380173654,1.2318217754364014,0,continue,11.213554268716974
1,35,0,0.34431980084173314,0.05,3.8363157009694904,1.2323113679885864,0,continue,11.557874069558707
1,36,0,0.23797081916743718,0.05,3.796762535601565,1.1390273571014404,0,continue,11.795844888726144
1,37,0,0.48936936483196364,0.05,3.706964726432135,1.0396382808685303,0,continue,12.285214253558108
1,38,0,0.497090905102325,0.05,3.616964553267668,0.9480690360069275,0,continue,12.782305158660433
1,39,0,0.5518372670047033,0.05,3.5142955380916265,0.8537314534187317,0,continue,13.334142425665137
1,40,0,0.5123874013212907,0.05,3.415188156560857,0.7971677780151367,0,continue,13.846529826986428
1,41,0,0.3353455020224747,0.05,3.351688199249516,0.7397248148918152,0,continue,14.181875329008903
1,42,0,0.06540482800232719,0.05,3.3480313130970565,0.6369697451591492,0,continue,14.24728015701123
1,43,0,0.36487861019308226,0.05,3.2802738649488283,0.5440232157707214,0,continue,14.612158767204313
1,44,0,0.4482584375370714,0.05,3.1903919946099837,0.49336329102516174,0,continue,15.060417204741384
1,45,0,0.28924667943991955,0.05,3.1184085316075234,0.39235252141952515,0,continue,15.349663884181304
1,46,0,0.02301489583096658,0.05,3.0880767730237677,0.3403623402118683,0,continue,15.37267878001227
1,47,0,-0.20934317596652288,0.05,3.08799027329238,0.3162578344345093,0,continue,15.163335604045747
1,48,0,-0.3396212972969661,0.05,3.088012299492058,0.288196861743927,0,continue,14.82371430674878
1,49,0,-30.782777655401624,0.05,3.0877295766102297,0.1879146844148636,1,crush,-15.959063348652844
2,1,0,-1.016011933145607,0.05,3.0881074106111708,0.11999999731779099,0,continue,-1.016011933145607
2,2,0,-1.0264898518118606,0.05,3.0881019718928506,0.11999999731779099,0,continue,-2.0425017849574676
2,3,0,-1.0355742574711941,0.05,3.088071972201398,0.11999999731779099,0,continue,-3.0780760424286617
2,4,0,-30.995792972823494,0.05,3.087701807995267,0.11999999731779099,1,crush,-34.07386901525216
3,1,0,-0.655181720783507,0.05,4.628144186857067,1.600637435913086,0,continue,-0.655181720783507
3,2,0,0.010875029513649184,0.05,4.628144084371071,1.6011074781417847,0,continue,-0.6443066912698578
3,3,0,0.34826372387041354,0.05,4.55696412716338,1.5957810878753662,0,continue,-0.2960429673994443
3,4,0,0.3607103234096727,0.05,4.484472215102473,1.5996392965316772,0,continue,0.06466735601022838
3,5,0,-0.00790457163162135,0.05,4.484154246074671,1.5979971885681152,0,continue,0.05676278437860703
3,6,0,0.2813040450151577,0.05,4.430780814096265,1.6055384874343872,0,continue,0.33806682939376476
3,7,0,0.4823662754431419,0.05,4.332053343868809,1.599825382232666,0,continue,0.8204331048369067
3,8,0,0.5736993176190947,0.05,4.224305595644981,1.5287110805511475,0,continue,1.3941324224560012
3,9,0,0.5598505452400591,0.05,4.116421820301587,1.4561432600021362,0,continue,1.9539829676960603
3,10,0,0.48959242943875436,0.05,4.020497036335224,1.4337220191955566,0,continue,2.443575397134815
3,11,0,0.07054843001009414,0.05,4.016470662621187,1.3308210372924805,0,continue,2.514123827144909
3,12,0,0.03758873309754953,0.05,4.01294097150922,1.2941031455993652,0,continue,2.551712560242459
3,13,0,0.41784297180533414,0.05,3.9361932047799266,1.190011739730835,0,continue,2.969555532047793
3,14,0,0.5888956778721216,0.05,3.8284370009708497,1.0842925310134888,0,continue,3.5584512099199146
3,15,0,0.6277463602018306,0.05,3.7115160338375186,0.9977434873580933,0,continue,4.186197570121745
3,16,0,0.5335550850679988,0.05,3.603533315777204,0.9876003861427307,0,continue,4.719752655189744
3,17,0,0.304995276394288,0.05,3.548774849401139,0.9316731691360474,0,continue,5.024747931584032
3,18,0,0.0974976167117687,0.05,3.5361543371555513,0.8410159349441528,0,continue,5.1222455482958
3,19,0,0.5214516130659079,0.05,3.441291488168407,0.729161262512207,0,continue,5.643697161361708
3,20,0,0.6697180780114645,0.05,3.315463844892991,0.6353323459625244,0,continue,6.313415239373173
3,21,0,0.5578480747276305,0.05,3.2075613429052985,0.5424947142601013,0,continue,6.871263314100803
3,22,0,0.43379568975104216,0.05,3.120799782836469,0.5122937560081482,0,continue,7.305059003851845
3,23,0,-0.020223299064626075,0.05,3.116727800386274,0.4256379008293152,0,continue,7.284835704787219
3,24,0,-0.05963135216958264,0.05,3.0880669459064456,0.32208189368247986,0,continue,7.225204352617636
3,25,0,-0.39132972449328524,0.05,3.087975016586043,0.2712209224700928,0,continue,6.8338746281243505
3,26,0,-30.83763077927111,0.05,3.0877851990451877,0.18435046076774597,1,crush,-24.00375615114676
4,1,0,-1.0159823289045713,0.05,3.0880279567016555,0.11999999731779099,0,continue,-1.0159823289045713
4,2,0,-0.9861437243125872,0.05,3.087621081590275,0.11999999731779099,0,continue,-2.0021260532171583
4,3,0,-1.050727460477765,0.05,3.087893345579174,0.11999999731779099,0,continue,-3.0528535136949233
4,4,0,-31.024217319857954,0.05,3.0875125955070306,0.11999999731779099,1,crush,-34.077070833552874
5,1,0,-0.4688374795198661,0.05,4.327895644493754,1.2898472547531128,0,continue,-0.4688374795198661
5,2,0,-5.6066832581147466e-05,0.05,4.327791034383914,1.2967369556427002,0,continue,-0.46889354635244723
5,3,0,-0.0006482751735819248,0.05,4.327619576706502,1.2992600202560425,0,continue,-0.46954182152602914
5,4,0,0.21465469398708134,0.05,4.282851641003664,1.2958605289459229,0,continue,-0.2548871275389478
5,5,0,0.42043117730031426,0.05,4.200294501492637,1.3075295686721802,0,continue,0.16554404976136644
5,6,0,0.0319417755063941,0.05,4.19251348484868,1.3100260496139526,0,continue,0.19748582526776054
5,7,0,0.2665224670161314,0.05,4.139046802684502,1.296463131904602,0,continue,0.46400829228389195
5,8,0,0.45276961011339023,0.05,4.049784024598493,1.304141640663147,0,continue,0.9167779023972822
5,9,0,0.49976111013619157,0.05,3.951343539631333,1.2662955522537231,0,continue,1.4165390125334738
5,10,0,0.5814672043705139,0.05,3.8434480829012405,1.1742161512374878,0,continue,1.9980062169039878
5,11,0,0.5317191173045561,0.05,3.7387383759440755,1.154422402381897,0,continue,2.529725334208544
5,12,0,0.10490551691119668,0.05,3.7254050696640664,1.0621073246002197,0,continue,2.6346308511197405
5,13,2,-0.0006008962623170299,0.05,3.7255243240817726,1.020169973373413,0,continue,2.6340299548574233
5,14,0,0.13592360977693793,0.05,3.706481919159288,0.9270032644271851,0,continue,2.769953564634361
5,15,0,0.4985978501965677,0.05,3.6177260277957233,0.8170706629753113,0,continue,3.2685514148309287
5,16,0,0.4378223309590896,0.05,3.5373342386416993,0.7198455333709717,0,continue,3.7063737457900183
5,17,0,0.4999175904138713,0.05,3.43869262149865,0.6979964971542358,0,continue,4.20629133620389
5,18,0,0.29537620001613824,0.05,3.379609605173,0.6905204653739929,0,continue,4.501667536220028
5,19,0,0.4007224506803621,0.05,3.3002502597145043,0.6958823800086975,0,continue,4.90238998690039
5,20,0,0.4445712058663622,0.05,3.219675149754566,0.6020453572273254,0,continue,5.346961192766752
5,21,0,0.01747629914140203,0.05,3.2182735058251932,0.5090620517730713,0,continue,5.364437491908154
5,22,0,0.15696484772762903,0.05,3.1827623516387673,0.45274022221565247,0,continue,5.521402339635783
5,23,0,0.35663262768200127,0.05,3.0924645244210383,0.36909785866737366,0,continue,5.878034967317784
5,24,0,-0.4035534755392034,0.05,3.0890600220615023,0.3016335666179657,0,continue,5.4744814917785805
5,25,0,-0.7101500867432845,0.05,3.0892078030124015,0.20152878761291504,0,continue,4.764331405035296
5,26,0,-30.78084335269481,0.05,3.0884471988704183,0.1881481111049652,1,crush,-26.016511947659513
6,1,0,-1.0491382101416091,0.05,3.088019590098607,0.11999999731779099,0,continue,-1.0491382101416091
6,2,0,-1.0319400731230868,0.05,3.088019595844573,0.11999999731779099,0,continue,-2.081078283264696
6,3,0,-1.0165347548765777,0.05,3.0880196922230936,0.11999999731779099,0,continue,-3.0976130381412736
6,4,0,-31.05418394157668,0.05,3.0883146011957803,0.11999999731779099,1,crush,-34.15179697971796
7,1,0,-0.398396123812012,0.05,4.242677287565649,1.207188606262207,0,continue,-0.398396123812012
7,2,0,-0.003084560167530981,0.05,4.242552276282748,1.2187706232070923,0,continue,-0.401480683979543
7,3,0,0.04291730123787594,0.05,4.23526700183366,1.217212438583374,0,continue,-0.35856338274166705
7,4,0,0.36279423181348414,0.05,4.161562049885321,1.2262639999389648,0,continue,0.004230849071817089
7,5,0,0.40561363029439695,0.05,4.08074594258403,1.2229466438293457,0,continue,0.40984447936621404
7,6,0,0.44570306601256127,0.05,3.9911613565319404,1.2173182964324951,0,continue,0.8555475453787753
7,7,0,0.3999675444478495,0.05,3.9106451186480204,1.2193961143493652,0,continue,1.2555150898266247
7,8,0,0.3989241651246961,0.05,3.8300314967961366,1.2144501209259033,0,continue,1.654439254951321
7,9,0,0.4220934698348745,0.05,3.7491208904801523,1.1801997423171997,0,continue,2.0765327247861953
7,10,0,0.49937535823885143,0.05,3.6590852008866728,1.076856017112732,0,continue,2.575908083025047
7,11,0,0.42397013799802946,0.05,3.581114838941942,0.973693311214447,0,continue,2.9998782210230766
7,12,0,0.04298921719764082,0.05,3.577102849037491,0.9356499910354614,0,continue,3.0428674382207173
7,13,0,0.13915323172303995,0.05,3.5582054487833026,0.8324007391929626,0,continue,3.182020669943757
7,14,0,0.42472259263975887,0.05,3.478297339279106,0.7809025049209595,0,continue,3.6067432625835156
7,15,0,0.6194692470642826,0.05,3.361681634005722,0.6873893737792969,0,continue,4.226212509647798
7,16,0,0.5313251656665955,0.05,3.2631354421634726,0.5872759819030762,0,continue,4.757537675314394
7,17,0,0.3122451212520335,0.05,3.2006828222759633,0.5475083589553833,0,continue,5.069782796566427
7,18,0,0.008467531876634404,0.05,3.1989826864256408,0.5132449865341187,0,continue,5.078250328443062
7,19,0,0.25076408641785414,0.05,3.1460358267007047,0.46349090337753296,0,continue,5.329014414860916
7,20,0,0.18269956763572226,0.05,3.0878074217212066,0.35756945610046387,0,continue,5.511713982496638
7,21,0,-0.4937171274223866,0.05,3.0879079241288236,0.25843486189842224,0,continue,5.0179968550742515
7,22,0,-0.6757744418592097,0.05,3.088037515363537,0.21989038586616516,0,continue,4.342222413215042
7,23,0,-30.841084446105633,0.05,3.0876073983264773,0.17565491795539856,1,crush,-26.498862032890592
8,1,0,-1.045729062310951,0.05,3.0880014359141037,0.11999999731779099,0,continue,-1.045729062310951
8,2,0,-0.9866677480241961,0.05,3.0880004177773,0.11999999731779099,0,continue,-2.032396810335147
8,3,0,-1.0342999589546977,0.05,3.087999223724871,0.11999999731779099,0,continue,-3.0666967692898446
8,4,0,-30.980887196135726,0.05,3.087998911760952,0.11999999731779099,1,crush,-34.047583965425574
9,1,0,-0.7517223538948451,0.05,4.776333650889359,1.7557663917541504,0,continue,-0.7517223538948451
9,2,0,0.004566675239524366,0.05,4.776286829110584,1.7527064085006714,0,continue,-0.7471556786553207
9,3,0,0.30165615357651804,0.05,4.713823642478314,1.7568315267562866,0,continue,-0.4454995250788027
9,4,0,0.43940161368202263,0.05,4.6249348939097965,1.7446922063827515,0,continue,-0.006097911396780065
9,5,0,0.14695172118970085,0.05,4.597334069453347,1.7510836124420166,0,continue,0.14085380979292078
9,6,0,0.006371123836709835,0.05,4.597093781786375,1.74030339717865,0,continue,0.14722493362963063
9,7,0,0.11696993767112515,0.05,4.570953281186026,1.7455697059631348,0,continue,0.2641948713007558
9,8,0,0.47210562187174543,0.05,4.4809389540042055,1.6893681287765503,0,continue,0.7363004931725012
9,9,0,0.42276439908935165,0.05,4.398133969248595,1.6445273160934448,0,continue,1.159064892261853
9,10,0,0.24914983841798788,0.05,4.356309033996921,1.5817519426345825,0,continue,1.4082147306798407
9,11,0,0.4543683224936372,0.05,4.265969913070146,1.565045952796936,0,continue,1.862583053173478
9,12,0,0.45261406875402577,0.05,4.176421480209891,1.5521646738052368,0,continue,2.3151971219275036
9,13,0,0.4687358886269226,0.05,4.087297501274214,1.5014088153839111,0,continue,2.783933010554426
9,14,0,0.2644872772116946,0.05,4.041320994307414,1.4012842178344727,0,continue,3.0484202877661204
9,15,0,0.044475000130473535,0.05,4.037862614362212,1.349948525428772,0,continue,3.092895287896594
9,16,0,0.38261683559197573,0.05,3.9705420434190994,1.2495143413543701,0,continue,3.4755121234885697
9,17,0,0.4230177003026696,0.05,3.8897239411509172,1.1993874311447144,0,continue,3.8985298237912396
9,18,0,0.4850483525843969,0.05,3.799780108723125,1.0969843864440918,0,continue,4.383578176375637
9,19,0,0.4426858979947198,0.05,3.7188622002495277,1.0236467123031616,0,continue,4.826264074370356
9,20,0,0.48193036181104376,0.05,3.6233426462372247,1.0179184675216675,0,continue,5.3081944361814
9,21,0,0.07021602071513093,0.05,3.6106376937751086,0.9887657165527344,0,continue,5.378410456896531
9,22,0,0.16701313512969077,0.05,3.5839600000400935,0.8893353343009949,0,continue,5.545423592026221
9,23,0,0.503210552510061,0.05,3.494424064860428,0.7873740792274475,0,continue,6.048634144536282
9,24,0,0.4903284217834844,0.05,3.404807403930876,0.6774404048919678,0,continue,6.538962566319767
9,25,0,0.47819937728064893,0.05,3.3151337660738807,0.6267309784889221,0,continue,7.017161943600415
9,26,0,0.3733324008782444,0.05,3.243325102035814,0.5790504217147827,0,continue,7.390494344478659
9,27,0,0.18823081956694745,0.05,3.206378664307944,0.5641842484474182,0,continue,7.578725164045607
9,28,0,0.0006824379651871216,0.05,3.206470516167055,0.5208842754364014,0,continue,7.579407602010794
9,29,0,0.1708250293097911,0.05,3.1712323724613354,0.4811232388019562,0,continue,7.750232631320585
9,30,0,0.22280995156016725,0.05,3.091206692391059,0.32348087430000305,0,continue,7.973042582880752
9,31,0,-0.38443147897578156,0.05,3.0913685885668643,0.2764805257320404,0,continue,7.58861110390497
9,32,0,-30.780793966955528,0.05,3.091060013082242,0.18922360241413116,1,crush,-23.192182863050558
10,1,0,-1.0259566131799123,0.05,3.0890263881693665,0.11999999731779099,0,continue,-1.0259566131799123
10,2,0,-0.9981427551855113,0.05,3.0890324687140143,0.11999999731779099,0,continue,-2.0240993683654236
10,3,0,-1.0098757275663637,0.05,3.088677360579802,0.11999999731779099,0,continue,-3.0339750959317873
10,4,0,-31.028379614372437,0.05,3.0889457387490964,0.11999999731779099,1,crush,-34.06235471030423
11,1,0,-0.759098908408329,0.05,4.802600041856468,1.7636405229568481,0,continue,-0.759098908408329
11,2,0,0.0018410049400948037,0.05,4.8025997692912314,1.7751919031143188,0,continue,-0.7572579034682343
11,3,0,0.35218726175464815,0.05,4.731396200381413,1.7682799100875854,0,continue,-0.40507064171358614
11,4,0,0.3205210781228562,0.05,4.667913667134117,1.770678997039795,0,continue,-0.08454956359072996
11,5,0,0.013975049572083509,0.05,4.664204541610406,1.7702161073684692,0,continue,-0.07057451401864645
11,6,0,0.4716241433690076,0.05,4.569405714772957,1.7707695960998535,0,continue,0.40104962935036115
11,7,0,0.4163028263839343,0.05,4.488577585508968,1.759028434753418,0,continue,0.8173524557342955
11,8,0,0.39343278358701494,0.05,4.416738075752307,1.6648989915847778,0,continue,1.2107852393213103
11,9,0,0.3723980383291896,0.05,4.344831643819881,1.644376277923584,0,continue,1.5831832776505
11,10,0,0.48270887643559246,0.05,4.245840952849769,1.6507623195648193,0,continue,2.065892154086092
11,11,0,0.2230306075910635,0.05,4.2089075057409095,1.5741498470306396,0,continue,2.2889227616771555
11,12,0,0.26223463360627774,0.05,4.164484681746109,1.4707484245300293,0,continue,2.5511573952834334
11,13,0,0.5363173669335605,0.05,4.0658231816552295,1.3725216388702393,0,continue,3.087474762216994
11,14,0,0.4528414645597076,0.05,3.984866137701277,1.2705506086349487,0,continue,3.540316226776701
11,15,0,0.41632154623694984,0.05,3.9039066797636517,1.2143399715423584,0,continue,3.956637773013651
11,16,0,0.4681331596876364,0.05,3.8139287933400685,1.1815954446792603,0,continue,4.424770932701287
11,17,0,0.2929831267026363,0.05,3.758892484327332,1.14754319190979,0,continue,4.717754059403924
11,18,0,0.016922612621181155,0.05,3.7591012503154504,1.0999984741210938,0,continue,4.734676672025105
11,19,0,0.3499291663399904,0.05,3.696791698527441,1.0085259675979614,0,continue,5.084605838365095
11,20,0,0.5377421184379986,0.05,3.5979257323048235,0.9082571268081665,0,continue,5.622347956803094
11,21,0,0.5382469795857279,0.05,3.4989606646299842,0.803444504737854,0,continue,6.160594936388822
11,22,0,0.3998851842139923,0.05,3.4260666220048197,0.7308616042137146,0,continue,6.560480120602814
11,23,0,0.3545778081070225,0.05,3.3550867205495343,0.7274949550628662,0,continue,6.915057928709836
11,24,0,0.4824880589875708,0.05,3.265188383359486,0.6457505226135254,0,continue,7.397545987697407
11,25,0,0.20973390258807934,0.05,3.2283857704669416,0.5302343964576721,0,continue,7.607279890285486
11,26,0,0.025263257858320877,0.05,3.2158527824201713,0.42960089445114136,0,continue,7.6325431481438075
11,27,0,0.39537742207650706,0.05,3.121170772732278,0.3849899470806122,0,continue,8.027920570220315
11,28,0,-0.12144178567667052,0.05,3.08802473179262,0.28890475630760193,0,continue,7.906478784543645
11,29,0,-0.7347024035520702,0.05,3.0879180465518457,0.20909231901168823,0,continue,7.171776380991575
11,30,0,-30.74971247529473,0.05,3.0874731222087943,0.19291749596595764,1,crush,-23.577936094303155
